claim_id,claim,evidence,label,dataset,source,metadata
scifact_train_505_doc22703082_rat1,Helicobacter pylori-induced aberrant NF-kB-dependent expression of activation-induced cytidine deaminase contributes to the mutagenesis of host DNA.,Our findings provide evidence that aberrant AID expression caused by H. pylori infection might be a mechanism of mutation accumulation in the gastric mucosa during H. pylori-associated gastric carcinogenesis.,SUPPORTS,scifact,PubMed_22703082: Helicobacter pylori infection triggers aberrant expression of activation-induced cytidine deaminase in gastric epithelium,"{""original_id"": 505, ""doc_id"": 22703082, ""doc_title"": ""Helicobacter pylori infection triggers aberrant expression of activation-induced cytidine deaminase in gastric epithelium"", ""sentence_indices"": [3], ""is_grounded"": true}"
scifact_train_506_doc7433668_rat0,Helminths interfere with immune system control of coinfections by microbial pathogens 16.,We show that mice infected with the intestinal helminth Nippostrongylus brasiliensis (Nb) exhibit a transitory impairment of resistance to airborne Mtb infection.,SUPPORTS,scifact,PubMed_7433668: Preexisting helminth infection induces inhibition of innate pulmonary anti-tuberculosis defense by engaging the IL-4 receptor pathway,"{""original_id"": 506, ""doc_id"": 7433668, ""doc_title"": ""Preexisting helminth infection induces inhibition of innate pulmonary anti-tuberculosis defense by engaging the IL-4 receptor pathway"", ""sentence_indices"": [1], ""is_grounded"": true}"
scifact_train_506_doc7433668_rat1,Helminths interfere with immune system control of coinfections by microbial pathogens 16.,"Furthermore, a second dose of Nb infection substantially increases the bacterial burden in the lungs of co-infected mice.",SUPPORTS,scifact,PubMed_7433668: Preexisting helminth infection induces inhibition of innate pulmonary anti-tuberculosis defense by engaging the IL-4 receptor pathway,"{""original_id"": 506, ""doc_id"": 7433668, ""doc_title"": ""Preexisting helminth infection induces inhibition of innate pulmonary anti-tuberculosis defense by engaging the IL-4 receptor pathway"", ""sentence_indices"": [2], ""is_grounded"": true}"
scifact_train_506_doc7433668_rat2,Helminths interfere with immune system control of coinfections by microbial pathogens 16.,"The Th2 response can thus enhance the intracellular persistence of Mtb, in part by mediating the alternative activation of macrophages via the IL-4Rα signaling pathway.",SUPPORTS,scifact,PubMed_7433668: Preexisting helminth infection induces inhibition of innate pulmonary anti-tuberculosis defense by engaging the IL-4 receptor pathway,"{""original_id"": 506, ""doc_id"": 7433668, ""doc_title"": ""Preexisting helminth infection induces inhibition of innate pulmonary anti-tuberculosis defense by engaging the IL-4 receptor pathway"", ""sentence_indices"": [7], ""is_grounded"": true}"
scifact_train_509,Hematopoietic Stem Cell purification reaches purity rates above 90%.,,NOT_ENOUGH_INFO,scifact,Docs: 13980338,"{""original_id"": 509, ""cited_doc_ids"": [13980338], ""is_grounded"": false}"
scifact_train_515_doc29564505_rat0,High levels of CRP lead to a higher risk of exacerbations in chronic obstructive pulmonary disease (COPD).,"In the first year of follow-up, multivariable-adjusted odds ratios for having frequent exacerbations were 1.2 (95% CI, 0.7-2.2; 17 events/1000 person-years) for individuals with 1 high biomarker, 1.7 (95% CI, 0.9-3.2; 32 events/1000 person-years) for individuals with 2 high biomarkers, and 3.7 (95% CI, 1.9-7.4; 81 events/1000 person-years) for individuals with 3 high biomarkers compared with individuals who had no elevated biomarkers (9 events/1000 person-years; trend: P = 2 × 10(-5)).",SUPPORTS,scifact,PubMed_29564505: Inflammatory biomarkers and exacerbations in chronic obstructive pulmonary disease.,"{""original_id"": 515, ""doc_id"": 29564505, ""doc_title"": ""Inflammatory biomarkers and exacerbations in chronic obstructive pulmonary disease."", ""sentence_indices"": [8], ""is_grounded"": true}"
scifact_train_515_doc29564505_rat1,High levels of CRP lead to a higher risk of exacerbations in chronic obstructive pulmonary disease (COPD).,"CONCLUSIONS AND RELEVANCE Simultaneously elevated levels of CRP and fibrinogen and leukocyte count in individuals with COPD were associated with increased risk of having exacerbations, even in those with milder COPD and in those without previous exacerbations.",SUPPORTS,scifact,PubMed_29564505: Inflammatory biomarkers and exacerbations in chronic obstructive pulmonary disease.,"{""original_id"": 515, ""doc_id"": 29564505, ""doc_title"": ""Inflammatory biomarkers and exacerbations in chronic obstructive pulmonary disease."", ""sentence_indices"": [13], ""is_grounded"": true}"
scifact_train_523_doc14803797_rat0,"Higher plasma levels of I-carnitine, when associated with trimethylamine N-oxide, are negatively correlated with cardiovascular events in humans.","We demonstrate here that metabolism by intestinal microbiota of dietary L-carnitine, a trimethylamine abundant in red meat, also produces TMAO and accelerates atherosclerosis in mice.",REFUTES,scifact,"PubMed_14803797: Intestinal microbiota metabolism of L-carnitine, a nutrient in red meat, promotes atherosclerosis","{""original_id"": 523, ""doc_id"": 14803797, ""doc_title"": ""Intestinal microbiota metabolism of L-carnitine, a nutrient in red meat, promotes atherosclerosis"", ""sentence_indices"": [1], ""is_grounded"": true}"
scifact_train_523_doc14803797_rat1,"Higher plasma levels of I-carnitine, when associated with trimethylamine N-oxide, are negatively correlated with cardiovascular events in humans.","Chronic dietary L-carnitine supplementation in mice altered cecal microbial composition, markedly enhanced synthesis of TMA and TMAO, and increased atherosclerosis, but this did not occur if intestinal microbiota was concurrently suppressed.",REFUTES,scifact,"PubMed_14803797: Intestinal microbiota metabolism of L-carnitine, a nutrient in red meat, promotes atherosclerosis","{""original_id"": 523, ""doc_id"": 14803797, ""doc_title"": ""Intestinal microbiota metabolism of L-carnitine, a nutrient in red meat, promotes atherosclerosis"", ""sentence_indices"": [5], ""is_grounded"": true}"
scifact_train_524_doc14803797_rat0,"Higher plasma levels of I-carnitine, when associated with trimethylamine N-oxide, are positively correlated with cardiovascular events in humans.","We demonstrate here that metabolism by intestinal microbiota of dietary L-carnitine, a trimethylamine abundant in red meat, also produces TMAO and accelerates atherosclerosis in mice.",SUPPORTS,scifact,"PubMed_14803797: Intestinal microbiota metabolism of L-carnitine, a nutrient in red meat, promotes atherosclerosis","{""original_id"": 524, ""doc_id"": 14803797, ""doc_title"": ""Intestinal microbiota metabolism of L-carnitine, a nutrient in red meat, promotes atherosclerosis"", ""sentence_indices"": [1], ""is_grounded"": true}"
scifact_train_524_doc14803797_rat1,"Higher plasma levels of I-carnitine, when associated with trimethylamine N-oxide, are positively correlated with cardiovascular events in humans.","Chronic dietary L-carnitine supplementation in mice altered cecal microbial composition, markedly enhanced synthesis of TMA and TMAO, and increased atherosclerosis, but this did not occur if intestinal microbiota was concurrently suppressed.",SUPPORTS,scifact,"PubMed_14803797: Intestinal microbiota metabolism of L-carnitine, a nutrient in red meat, promotes atherosclerosis","{""original_id"": 524, ""doc_id"": 14803797, ""doc_title"": ""Intestinal microbiota metabolism of L-carnitine, a nutrient in red meat, promotes atherosclerosis"", ""sentence_indices"": [5], ""is_grounded"": true}"
scifact_train_526,Homozygous deletion of murine Sbds gene from osterix-expressing mesenchymal stem and progenitor cells (MPCs) induces oxidative stress.,,NOT_ENOUGH_INFO,scifact,Docs: 3863543,"{""original_id"": 526, ""cited_doc_ids"": [3863543], ""is_grounded"": false}"
scifact_train_529_doc10546779_rat0,Human embryonic stem cells give rise to cell types from all three embryonic germ layers.,The SCNT-hES-1 cells displayed typical ES cell morphology and cell surface markers and were capable of differentiating into embryoid bodies in vitro and of forming teratomas in vivo containing cell derivatives from all three embryonic germ layers in severe combined immunodeficient mice.,SUPPORTS,scifact,PubMed_10546779: Evidence of a pluripotent human embryonic stem cell line derived from a cloned blastocyst.,"{""original_id"": 529, ""doc_id"": 10546779, ""doc_title"": ""Evidence of a pluripotent human embryonic stem cell line derived from a cloned blastocyst."", ""sentence_indices"": [2], ""is_grounded"": true}"
scifact_train_529_doc25413327_rat0,Human embryonic stem cells give rise to cell types from all three embryonic germ layers.,Embryonic stem (ES) cell lines derived from human blastocysts have the developmental potential to form derivatives of all three embryonic germ layers even after prolonged culture.,SUPPORTS,scifact,PubMed_25413327: Clonally derived human embryonic stem cell lines maintain pluripotency and proliferative potential for prolonged periods of culture.,"{""original_id"": 529, ""doc_id"": 25413327, ""doc_title"": ""Clonally derived human embryonic stem cell lines maintain pluripotency and proliferative potential for prolonged periods of culture."", ""sentence_indices"": [0], ""is_grounded"": true}"
scifact_train_529_doc25413327_rat1,Human embryonic stem cells give rise to cell types from all three embryonic germ layers.,High-passage H9.1 and H9.2 cells both formed teratomas in SCID-beige mice that included differentiated derivatives of all three embryonic germ layers.,SUPPORTS,scifact,PubMed_25413327: Clonally derived human embryonic stem cell lines maintain pluripotency and proliferative potential for prolonged periods of culture.,"{""original_id"": 529, ""doc_id"": 25413327, ""doc_title"": ""Clonally derived human embryonic stem cell lines maintain pluripotency and proliferative potential for prolonged periods of culture."", ""sentence_indices"": [5], ""is_grounded"": true}"
scifact_train_529_doc36651210_rat0,Human embryonic stem cells give rise to cell types from all three embryonic germ layers.,Embryonic stem cells have the ability to remain undifferentiated and proliferate indefinitely in vitro while maintaining the potential to differentiate into derivatives of all three embryonic germ layers.,SUPPORTS,scifact,PubMed_36651210: Establishment and in vitro differentiation of a new embryonic stem cell line from human blastocyst.,"{""original_id"": 529, ""doc_id"": 36651210, ""doc_title"": ""Establishment and in vitro differentiation of a new embryonic stem cell line from human blastocyst."", ""sentence_indices"": [0], ""is_grounded"": true}"
scifact_train_530_doc10546779_rat0,"Human embryonic stem cells give rise to cell types from the outer embryonic germ layer, but not the other two layers.",The SCNT-hES-1 cells displayed typical ES cell morphology and cell surface markers and were capable of differentiating into embryoid bodies in vitro and of forming teratomas in vivo containing cell derivatives from all three embryonic germ layers in severe combined immunodeficient mice.,REFUTES,scifact,PubMed_10546779: Evidence of a pluripotent human embryonic stem cell line derived from a cloned blastocyst.,"{""original_id"": 530, ""doc_id"": 10546779, ""doc_title"": ""Evidence of a pluripotent human embryonic stem cell line derived from a cloned blastocyst."", ""sentence_indices"": [2], ""is_grounded"": true}"
scifact_train_530_doc25413327_rat0,"Human embryonic stem cells give rise to cell types from the outer embryonic germ layer, but not the other two layers.",Embryonic stem (ES) cell lines derived from human blastocysts have the developmental potential to form derivatives of all three embryonic germ layers even after prolonged culture.,REFUTES,scifact,PubMed_25413327: Clonally derived human embryonic stem cell lines maintain pluripotency and proliferative potential for prolonged periods of culture.,"{""original_id"": 530, ""doc_id"": 25413327, ""doc_title"": ""Clonally derived human embryonic stem cell lines maintain pluripotency and proliferative potential for prolonged periods of culture."", ""sentence_indices"": [0], ""is_grounded"": true}"
