claim_id,claim,evidence,label,document_id,dataset
scifact_19,7-day-old adult Caenorhabditis elegans exhibit approximately 5% of the learning capacity seen in 1-day old adults.,"Here we show that the C. elegans Insulin/IGF-1 receptor mutant daf-2 improves memory performance early in adulthood and maintains learning ability better with age but, surprisingly, demonstrates no extension in long-term memory with age.",0,3202143,scifact
scifact_19,7-day-old adult Caenorhabditis elegans exhibit approximately 5% of the learning capacity seen in 1-day old adults.,"By contrast, eat-2 mutants, a model of Dietary Restriction (DR), exhibit impaired long-term memory in young adulthood but maintain this level of memory longer with age.",0,3202143,scifact
scifact_19,7-day-old adult Caenorhabditis elegans exhibit approximately 5% of the learning capacity seen in 1-day old adults.,"We find that crh-1, the C. elegans homolog of the CREB transcription factor, is required for long-term associative memory, but not for learning or short-term memory.",0,3202143,scifact
scifact_19,7-day-old adult Caenorhabditis elegans exhibit approximately 5% of the learning capacity seen in 1-day old adults.,"The expression of crh-1 declines with age and differs in the longevity mutants, and CREB expression and activity correlate with memory performance.",0,3202143,scifact
scifact_19,7-day-old adult Caenorhabditis elegans exhibit approximately 5% of the learning capacity seen in 1-day old adults.,Our results suggest that specific longevity treatments have acute and long-term effects on cognitive functions that decline with age through their regulation of rate-limiting genes required for learning and memory.,0,3202143,scifact
scifact_20,7-day-old adult Caenorhabditis elegans exhibit approximately 75% of the learning capacity seen in 1-day old adults.,"Of all the age-related declines, memory loss is one of the most devastating.",0,3202143,scifact
scifact_20,7-day-old adult Caenorhabditis elegans exhibit approximately 75% of the learning capacity seen in 1-day old adults.,"While conditions that increase longevity have been identified, the effects of these longevity-promoting factors on learning and memory are unknown.",0,3202143,scifact
scifact_20,7-day-old adult Caenorhabditis elegans exhibit approximately 75% of the learning capacity seen in 1-day old adults.,"Here we show that the C. elegans Insulin/IGF-1 receptor mutant daf-2 improves memory performance early in adulthood and maintains learning ability better with age but, surprisingly, demonstrates no extension in long-term memory with age.",0,3202143,scifact
scifact_20,7-day-old adult Caenorhabditis elegans exhibit approximately 75% of the learning capacity seen in 1-day old adults.,"By contrast, eat-2 mutants, a model of Dietary Restriction (DR), exhibit impaired long-term memory in young adulthood but maintain this level of memory longer with age.",0,3202143,scifact
scifact_20,7-day-old adult Caenorhabditis elegans exhibit approximately 75% of the learning capacity seen in 1-day old adults.,"We find that crh-1, the C. elegans homolog of the CREB transcription factor, is required for long-term associative memory, but not for learning or short-term memory.",0,3202143,scifact
scifact_20,7-day-old adult Caenorhabditis elegans exhibit approximately 75% of the learning capacity seen in 1-day old adults.,"The expression of crh-1 declines with age and differs in the longevity mutants, and CREB expression and activity correlate with memory performance.",0,3202143,scifact
scifact_20,7-day-old adult Caenorhabditis elegans exhibit approximately 75% of the learning capacity seen in 1-day old adults.,Our results suggest that specific longevity treatments have acute and long-term effects on cognitive functions that decline with age through their regulation of rate-limiting genes required for learning and memory.,0,3202143,scifact
scifact_21,70% of burn patients are admitted for hospitalization and further treatment after appearing at hospital emergency wards or outpatient clinics.,Burns are one of the most devastating conditions encountered in medicine.,0,41493639,scifact
scifact_21,70% of burn patients are admitted for hospitalization and further treatment after appearing at hospital emergency wards or outpatient clinics.,"The injury represents an assault on all aspects of the patient, from the physical to the psychological.",0,41493639,scifact
scifact_21,70% of burn patients are admitted for hospitalization and further treatment after appearing at hospital emergency wards or outpatient clinics.,"It affects all ages, from babies to elderly people, and is a problem in both the developed and developing world.",0,41493639,scifact
scifact_21,70% of burn patients are admitted for hospitalization and further treatment after appearing at hospital emergency wards or outpatient clinics.,All of us have experienced the severe pain that even a small burn can bring.,0,41493639,scifact
scifact_21,70% of burn patients are admitted for hospitalization and further treatment after appearing at hospital emergency wards or outpatient clinics.,However the pain and distress caused by a large burn are not limited to the immediate event.,0,41493639,scifact
scifact_21,70% of burn patients are admitted for hospitalization and further treatment after appearing at hospital emergency wards or outpatient clinics.,The visible physical and the invisible psychological scars are long lasting and often lead to chronic disability.,0,41493639,scifact
scifact_21,70% of burn patients are admitted for hospitalization and further treatment after appearing at hospital emergency wards or outpatient clinics.,Burn injuries represent a diverse and varied challenge to medical and paramedical staff.,0,41493639,scifact
scifact_21,70% of burn patients are admitted for hospitalization and further treatment after appearing at hospital emergency wards or outpatient clinics.,Correct management requires a skilled multidisciplinary approach that addresses all the problems facing a burn patient.,0,41493639,scifact
scifact_21,70% of burn patients are admitted for hospitalization and further treatment after appearing at hospital emergency wards or outpatient clinics.,This series provides an overview of the most important aspects of burn injuries for hospital and non-hospital healthcare workers.workers.,0,41493639,scifact
scifact_21,70% of burn patients are admitted for hospitalization and further treatment after appearing at hospital emergency wards or outpatient clinics.,"Figure 1 Top: Child with 70% full thickness burns, which required resuscitation, intensive care support, and extensive debridement and skin grafting.",0,41493639,scifact
scifact_21,70% of burn patients are admitted for hospitalization and further treatment after appearing at hospital emergency wards or outpatient clinics.,"Left: The same child one year later at a burns camp, having made a good recovery.",0,41493639,scifact
scifact_21,70% of burn patients are admitted for hospitalization and further treatment after appearing at hospital emergency wards or outpatient clinics.,A reasonable outcome is possible ...,0,41493639,scifact
scifact_22,76-85% of people with severe mental disorder receive no treatment in low and middle income countries.,"Although disorder severity was correlated with probability of treatment in almost all countries, 35.5% to 50.3% of serious cases in developed countries and 76.3% to 85.4% in less-developed countries received no treatment in the 12 months before the interview.",1,6490571,scifact
scifact_22,76-85% of people with severe mental disorder receive no treatment in low and middle income countries.,"CONTEXT Little is known about the extent or severity of untreated mental disorders, especially in less-developed countries.",0,6490571,scifact
scifact_22,76-85% of people with severe mental disorder receive no treatment in low and middle income countries.,"OBJECTIVE To estimate prevalence, severity, and treatment of Diagnostic and Statistical Manual of Mental Disorders, Fourth Edition (DSM-IV) mental disorders in 14 countries (6 less developed, 8 developed) in the World Health Organization (WHO) World Mental Health (WMH) Survey Initiative.",0,6490571,scifact
scifact_22,76-85% of people with severe mental disorder receive no treatment in low and middle income countries.,"DESIGN, SETTING, AND PARTICIPANTS Face-to-face household surveys of 60 463 community adults conducted from 2001-2003 in 14 countries in the Americas, Europe, the Middle East, Africa, and Asia.",0,6490571,scifact
scifact_22,76-85% of people with severe mental disorder receive no treatment in low and middle income countries.,"MAIN OUTCOME MEASURES The DSM-IV disorders, severity, and treatment were assessed with the WMH version of the WHO Composite International Diagnostic Interview (WMH-CIDI), a fully structured, lay-administered psychiatric diagnostic interview.",0,6490571,scifact
scifact_22,76-85% of people with severe mental disorder receive no treatment in low and middle income countries.,"RESULTS The prevalence of having any WMH-CIDI/DSM-IV disorder in the prior year varied widely, from 4.3% in Shanghai to 26.4% in the United States, with an interquartile range (IQR) of 9.1%-16.9%.",0,6490571,scifact
scifact_22,76-85% of people with severe mental disorder receive no treatment in low and middle income countries.,"Between 33.1% (Colombia) and 80.9% (Nigeria) of 12-month cases were mild (IQR, 40.2%-53.3%).",0,6490571,scifact
